Sun, 2018-04-15 22:11:33	38.1°C	███
Sun, 2018-04-15 22:12:33	38.1°C	███
Sun, 2018-04-15 22:13:33	38.1°C	███
Sun, 2018-04-15 22:14:33	37.6°C	███
Sun, 2018-04-15 22:15:33	37.6°C	███
Sun, 2018-04-15 22:16:33	38.1°C	███
Sun, 2018-04-15 22:17:33	38.1°C	███
Sun, 2018-04-15 22:18:33	38.1°C	███
Sun, 2018-04-15 22:19:33	38.6°C	███
Sun, 2018-04-15 22:20:33	37.6°C	███
Sun, 2018-04-15 22:21:33	38.1°C	███
Sun, 2018-04-15 22:22:33	37.6°C	███
Sun, 2018-04-15 22:23:33	37.6°C	███
Sun, 2018-04-15 22:24:33	37.6°C	███
Sun, 2018-04-15 22:25:33	37.6°C	███
Sun, 2018-04-15 22:26:33	38.6°C	███
Sun, 2018-04-15 22:27:34	37.6°C	███
Sun, 2018-04-15 22:28:34	37.6°C	███
Sun, 2018-04-15 22:29:34	38.1°C	███
Sun, 2018-04-15 22:30:34	37.6°C	███
Sun, 2018-04-15 22:31:34	38.6°C	███
Sun, 2018-04-15 22:32:34	38.6°C	███
Sun, 2018-04-15 22:33:34	37.6°C	███
Sun, 2018-04-15 22:34:34	38.6°C	███
Sun, 2018-04-15 22:35:34	37.6°C	███
Sun, 2018-04-15 22:36:34	37.6°C	███
Sun, 2018-04-15 22:37:34	38.6°C	███
Sun, 2018-04-15 22:38:34	37.6°C	███
Sun, 2018-04-15 22:39:34	37.6°C	███
Sun, 2018-04-15 22:40:34	37.6°C	███
Sun, 2018-04-15 22:41:34	38.6°C	███
Sun, 2018-04-15 22:42:34	37.6°C	███
Sun, 2018-04-15 22:43:34	37.6°C	███
Sun, 2018-04-15 22:44:35	38.1°C	███
Sun, 2018-04-15 22:45:35	37.6°C	███
Sun, 2018-04-15 22:46:35	37.6°C	███
Sun, 2018-04-15 22:47:35	37.6°C	███
Sun, 2018-04-15 22:48:35	38.6°C	███
Sun, 2018-04-15 22:49:35	37.6°C	███
Sun, 2018-04-15 22:50:35	37.6°C	███
Sun, 2018-04-15 22:51:35	37.6°C	███
Sun, 2018-04-15 22:52:35	37.6°C	███
Sun, 2018-04-15 22:53:35	37.6°C	███
Sun, 2018-04-15 22:54:35	37.6°C	███
Sun, 2018-04-15 22:55:35	38.1°C	███
Sun, 2018-04-15 22:56:35	37.6°C	███
Sun, 2018-04-15 22:57:35	37.6°C	███
Sun, 2018-04-15 22:58:35	38.1°C	███
Sun, 2018-04-15 22:59:35	37.6°C	███
Sun, 2018-04-15 23:00:35	37.6°C	███
Sun, 2018-04-15 23:01:35	38.6°C	███
Sun, 2018-04-15 23:02:36	37.6°C	███
Sun, 2018-04-15 23:03:36	39.2°C	███
Sun, 2018-04-15 23:04:36	37.6°C	███
Sun, 2018-04-15 23:05:36	37.6°C	███
Sun, 2018-04-15 23:06:36	37.6°C	███
Sun, 2018-04-15 23:07:36	37.6°C	███
Sun, 2018-04-15 23:08:36	37.6°C	███
Sun, 2018-04-15 23:09:36	37.0°C	███
Sun, 2018-04-15 23:10:36	38.1°C	███
